Date,Close,Volume,Day of week,Month,Price-Delta%-1,Price-Delta%-3,Price-Delta%-7,Price-Delta%-30,Volume-Delta-1,Volume-Delta-3,Volume-Delta-7,RSI-14,RSI-Delta-1,RSI-Delta-3,RSI-Delta-7,SMA-15,SMA-50,SMA-Diff,SMA-Diff-Delta-1,SMA-Diff-Delta-3,SMA-Diff-Delta-7,SMA-10,EMA-10,EMA-Diff,EMA-Diff-Delta-1,EMA-Diff-Delta-3,EMA-Diff-Delta-7,MACD,MACD-signal,MACD-Diff,MACD-Diff-Delta-1,MACD-Diff-Delta-3,MACD-Diff-Delta-7,Stochastic-K,Stochastic-D,Stochastic-Diff,Stochastic-K-Delta-1,Stochastic-K-Delta-3,Stochastic-K-Delta-7,Stochastic-D-Delta-1,Stochastic-D-Delta-3,Stochastic-D-Delta-7,Stochastic-Diff-Delta-1,Stochastic-Diff-Delta-3,Stochastic-Diff-Delta-7,Aroon-Positive,Aroon-Negative,ADX,ADX-Delta-1,ADX-Delta-3,ADX-Delta-7,CCI-20,CCI-20-Delta-1,CCI-20-Delta-3,CCI-20-Delta-7,MOM,MOM-Delta-1,MOM-Delta-3,MOM-Delta-7
2015-06-12,325.5,84000,FRIDAY,JUNE,-2.69058295964,2.84360189573,-6.46551724138,-10.9439124487,64.0625,-19.9237368923,366.666666667,37.8552324739,-4.28890794823,10.9353160144,-4.0920719051,344.433333333,354.7,-10.2666666667,-3.38666666667,-10.3833333333,-22.1833333333,333.6,336.789306971,-3.18930697145,0.884819518183,1.85211717238,-0.611077113585,-11.8450308945,0.369410282891,-12.2144411774,-2.76839100517,-8.50823414268,-17.689376285,24.8,25.984496124,-1.18449612403,-14.4,16.8634920635,7.6125,5.62116402116,21.9913028379,9.17658651951,-20.0211640212,-5.12781077438,-1.56408651951,85.7142857143,7.14285714286,24.3233378168,-0.494095221978,1.0354864072,6.81599346691,-90.1143672906,-1.92517625949,113.682610625,0.287784516753,-36.5,-4.5,14.0,-15.5
2015-06-15,318.0,55100,MONDAY,JUNE,-2.30414746544,-0.313479623824,-7.42358078603,-11.4206128134,-34.4047619048,-73.83665717,29.3427230047,34.6872495837,-3.16798289023,5.34539599493,-4.46180774177,341.033333333,355.05,-14.0166666667,-3.75,-10.4,-24.2766666667,330.15,332.95333386,-2.80333385978,0.38597311167,2.36972019767,0.053835295642,-15.7919130156,-1.32680285068,-14.4651101649,-2.25066898751,-7.71929341442,-18.2547899675,13.5593220339,25.8531073446,-12.2937853107,-11.2406779661,-0.394166338195,10.4343220339,-0.131388779398,17.9333889489,16.4781073446,-11.1092891867,-18.3275552871,-6.04378531073,78.5714285714,0.0,24.2904840589,-0.0328537578699,-1.05905152659,6.38232777745,-110.743801653,-20.6294343623,57.3424497157,13.4365810582,-34.5,2.0,12.5,-5.5
2015-06-16,324.5,39100,TUESDAY,JUNE,2.04402515723,-2.98953662182,-1.51745068285,-9.10364145658,-29.0381125227,-23.6328125,-6.23501199041,39.4190838321,4.73183424841,-2.72505659004,7.42155188801,338.2,355.46,-17.26,-3.24333333333,-10.38,-24.6166666667,328.1,330.355354917,-2.25535491696,0.547978942826,1.81877157268,1.35330422913,-18.829334735,-3.45402222816,-15.3753125068,-0.910202341929,-5.92926233461,-17.7152360481,28.2258064516,22.1950428285,6.03076362311,14.6664844177,-10.9741935484,26.0518934081,-3.65806451613,1.83171072564,14.699571814,18.3245489338,-12.805904274,11.3523215941,100.0,14.2857142857,24.802501592,0.512017533157,-0.0149314466913,5.44886174736,-97.5142258161,13.2295758368,-9.32503478497,96.5723438382,-20.5,14.0,11.5,20.0
2015-06-17,317.0,45600,WEDNESDAY,JUNE,-2.31124807396,-2.6113671275,-1.55279503106,-8.38150289017,16.6240409207,-45.7142857143,-2.77185501066,36.1634607072,-3.25562312488,-1.6917717667,7.21660858057,334.933333333,355.67,-20.7366666667,-3.47666666667,-10.47,-24.7633333333,325.0,326.493955846,-1.49395584612,0.761399070835,1.69535112533,2.87120971932,-21.2941529578,-5.99160775585,-15.3025452019,0.0727673049213,-3.08810402452,-14.7577918621,16.1290322581,19.3047202479,-3.17568798979,-12.0967741935,-8.67096774194,14.2598733796,-2.89032258065,-6.67977587617,16.9153629405,-9.2064516129,-1.99119186576,-2.65548956097,92.8571428571,7.14285714286,24.415685115,-0.386816477085,0.092347298202,3.27210396042,-77.3132241608,20.2010016554,12.8011431299,132.613208333,-31.0,-10.5,5.5,16.0
2015-06-18,309.5,113500,THURSDAY,JUNE,-2.36593059937,-2.67295597484,-2.21169036335,-9.10425844347,148.903508772,105.989110708,8.19828408008,33.2096879757,-2.9537727315,-1.47756160797,6.28977151621,331.133333333,355.36,-24.2266666667,-3.49,-10.21,-24.3433333333,321.6,322.534590032,-0.934590031547,0.559365814574,1.86874382824,4.10683411229,-23.3529253075,-8.93140310252,-14.421522205,0.881022996957,0.0435879599493,-10.7153151702,4.5045045045,16.2864477381,-11.7819432336,-11.6245277536,-9.05481752939,-3.432003432,-3.0182725098,-9.56665960657,12.2932544519,-8.60625524376,0.511842077178,-15.7252578839,100.0,0.0,24.6329702832,0.217285168279,0.342486224351,1.34511887368,-102.367298927,-25.0540747659,8.37650272626,101.429678989,-34.0,-3.0,0.5,16.5
2015-06-22,325.5,31100,MONDAY,JUNE,5.16962843296,0.308166409861,2.03761755486,-7.39687055477,-72.5991189427,-20.4603580563,-85.232668566,43.7626698024,10.5529818267,4.34358597034,14.4208162137,328.7,354.94,-26.24,-2.01333333333,-8.98,-22.6233333333,321.2,321.485335498,-0.28533549834,0.649254533207,1.97001941862,4.88771855911,-25.5185013683,-11.9628008313,-13.5557005371,0.865821667901,1.81961196978,-6.80988378657,40.6593406593,20.4309591406,20.2283815187,36.1548361548,12.4335342077,26.7058522872,4.14451140258,-1.76408368787,12.5112407449,32.0103247523,14.1976178956,14.1946115423,92.8571428571,0.0,24.2719627617,-0.361007521522,-0.530538830328,-1.07757282377,-60.4383780627,41.928920864,37.0758477535,107.647873306,-4.0,30.0,16.5,43.0
2015-06-23,324.0,37800,TUESDAY,JUNE,-0.460829493088,2.20820189274,-3.13901345291,-9.87482614743,21.5434083601,-17.1052631579,-26.171875,43.0755250138,-0.687144788572,6.91206430665,0.931384591724,326.8,354.14,-27.34,-1.1,-6.60333333333,-20.46,321.4,321.540195626,-0.140195625545,0.145139872795,1.35376022058,3.93393086409,-26.8223577825,-14.9491564097,-11.8732013728,1.68249916424,3.4293438291,-2.42715120059,37.3626373626,27.5088275088,9.85380985381,-3.2967032967,21.2336051046,-1.83736263736,7.07786836819,8.20410726097,7.14549540596,-10.3745716649,13.0294978436,-8.98285804332,85.7142857143,7.14285714286,23.313772577,-0.958190184732,-1.10191253798,-1.50366046175,-46.3128012148,14.1255768479,31.000422946,41.8763898164,2.0,6.0,33.0,34.0
2015-06-24,317.0,45400,WEDNESDAY,JUNE,-2.16049382716,2.42326332795,-2.6113671275,-10.8298171589,20.1058201058,-60.0,-45.9523809524,39.9250140845,-3.15051092936,6.71532610879,2.06978161059,324.933333333,352.88,-27.9466666667,-0.606666666667,-3.72,-17.68,321.45,322.161350477,-0.711350476775,-0.571154851229,0.223239554772,2.47795649468,-26.3413152052,-17.7245061513,-8.61680905392,3.2563923189,5.80471315104,3.59763212348,24.3902439024,34.1374073081,-9.7471634057,-12.9723934602,19.8857393979,-0.409756097561,6.62857979931,17.8509595701,8.15291118411,-19.6009732595,2.03477982786,-8.56266728167,78.5714285714,0.0,22.6823973783,-0.631375198722,-1.95057290498,-1.6409404385,-63.9924629489,-17.6796617341,38.3748359778,26.1219043418,0.5,-1.5,34.5,37.0
2015-06-25,315.5,35500,THURSDAY,JUNE,-0.473186119874,-3.07219662058,-0.786163522013,-10.4964539007,-21.8061674009,14.1479099678,-35.5716878403,39.262333238,-0.662680846502,-4.50033656444,4.57508365432,322.766666667,351.5,-28.7333333333,-0.786666666667,-2.49333333333,-14.7166666667,321.1,322.331019156,-1.2310191555,-0.519668678727,-0.945683657161,1.57231470428,-24.5572515937,-20.111225788,-4.4460258057,4.17078324823,9.10967473136,10.0190843592,24.2857142857,28.6795318503,-4.39381756455,-0.104529616725,-16.3736263736,10.7263922518,-5.45787545788,8.24857270963,2.82642450563,5.35334584115,-24.6221990833,7.89996774619,71.4285714286,0.0,22.4550786521,-0.227318726162,-1.81688410962,-1.83540540679,-83.8551701991,-19.8627072502,-23.4167921364,26.8886314538,-3.5,-4.0,0.5,31.0
2015-06-26,317.5,37100,FRIDAY,JUNE,0.633914421553,-2.00617283951,-2.15716486903,-10.5633802817,4.50704225352,-1.85185185185,-5.11508951407,40.6762102943,1.4138770563,-2.39931471957,1.2571264622,321.033333333,350.25,-29.2166666667,-0.483333333333,-1.87666666667,-11.9566666667,319.4,319.920516188,-0.520516187805,0.710502967697,-0.38032056226,1.73483872915,-21.9754940886,-21.8602774729,-0.115216615717,4.33080918998,11.7579847571,15.2600958911,31.3432835821,26.6730805901,4.67020299201,7.05756929638,-6.01935378055,3.11747713048,-2.00645126018,-0.835746918747,4.47803776158,9.06402055656,-5.1836068618,-1.3605606311,64.2857142857,0.0,21.9822131828,-0.472865469328,-1.33155939421,-2.82028840927,-71.848585079,12.0065851201,-25.5357838643,25.6656407371,-17.0,-13.5,-19.0,3.5
2015-06-29,308.5,42100,MONDAY,JUNE,-2.83464566929,-2.68138801262,-2.68138801262,-15.0137741047,13.4770889488,-7.26872246696,-7.67543859649,36.5526733911,-4.12353690321,-3.37234069341,0.389212683873,319.633333333,349.07,-29.4366666667,-0.22,-1.49,-8.7,317.7,318.284404775,-0.584404774822,-0.0638885870169,0.126945701953,0.909551071299,-19.6323108731,-22.914083183,3.28177230996,3.39698892568,11.8985813639,18.5843175119,20.987654321,25.5388840629,-4.55122974194,-10.3556292611,-3.40258958145,4.85862206292,-1.13419652715,-8.59852324521,6.23416381507,-9.22143273395,5.19593366376,-1.37554175215,100.0,21.4285714286,22.3059321234,0.323718940648,-0.376465254842,-2.10975299154,-119.652706305,-47.8041212256,-55.6602433557,-42.3394821438,-17.0,0.0,-17.5,14.0
2015-06-30,301.5,92300,TUESDAY,JUNE,-2.26904376013,-4.43740095087,-2.58481421648,-17.5102599179,119.239904988,160.0,-18.6784140969,33.6918291981,-2.86084419297,-5.57050403988,0.48214122241,318.266666667,347.57,-29.3033333333,0.133333333333,-0.57,-5.07666666667,316.05,317.366247843,-1.31624784283,-0.731843068008,-0.0852286873284,-0.381657811283,-19.7680814252,-23.5180474854,3.74996606028,0.468193750318,8.19599186597,18.1714882652,9.3023255814,20.5444211615,-11.2420955801,-11.6853287396,-14.9833887043,4.79782107689,-4.99446290144,-8.13511068877,4.25797342343,-6.69086583815,-6.84827801555,0.539847653461,100.0,14.2857142857,22.7646299534,0.458697829985,0.309551301305,-1.86834032983,-150.377714825,-30.7250085207,-66.5225446262,-48.0104158987,-16.5,0.5,-13.0,17.5
2015-07-01,305.0,77800,WEDNESDAY,JULY,1.16086235489,-3.93700787402,-6.2980030722,-17.6788124157,-15.7096424702,109.703504043,150.160771704,36.373276743,2.68144754494,-4.30293355124,-7.38939305938,317.5,346.37,-28.87,0.433333333333,0.346666666667,-2.63,314.1,315.403301486,-1.30330148618,0.0129463566526,-0.782785298372,-1.01796598784,-18.7475045422,-23.6511522603,4.90364771808,1.1536816578,5.0188643338,18.4593482551,21.978021978,17.4226672935,4.55535468455,12.6756963966,-9.36526160407,-18.6813186813,-3.12175386802,-9.25041329661,-3.00829184717,15.7974502646,-0.114848307455,-15.6730268342,100.0,7.14285714286,22.6303913519,-0.134238601541,0.648178169091,-1.64157140985,-129.428436467,20.9492783586,-57.5798513877,-68.990058404,-19.5,-3.0,-2.5,-15.5
2015-07-02,304.0,24800,THURSDAY,JULY,-0.327868852459,-1.45867098865,-6.17283950617,-17.6151761518,-68.1233933162,-41.0926365796,-34.3915343915,35.9262527657,-0.447023977298,-0.626420625326,-7.1492722481,316.5,345.17,-28.67,0.2,0.766666666667,-1.33,312.8,314.465929333,-1.66592933277,-0.36262784659,-1.08152455795,-1.52573370722,-16.8531975936,-23.2748326046,6.42163501097,1.51798729289,3.13986270101,18.2948363838,21.4285714286,17.5696396627,3.85893176591,-0.549450549451,0.440917107584,-15.9340659341,0.146972369195,-7.96924440027,-9.93918784616,-0.696422918645,8.41016150785,-5.9948780879,92.8571428571,0.0,22.5057412219,-0.124650130003,0.199809098441,-0.808031355124,-121.800281294,7.62815517275,-2.14757498936,-75.4874800792,-13.0,6.5,4.0,-15.0
2015-07-03,310.5,24000,FRIDAY,JULY,2.13815789474,2.98507462687,-2.05047318612,-16.644295302,-3.22580645161,-73.9978331528,-47.1365638767,41.0018249592,5.07557219342,7.30999576106,1.07681087469,314.9,343.83,-28.93,-0.26,0.373333333333,-0.983333333333,312.9,315.107192233,-2.20719223347,-0.541262900702,-0.890944390639,-1.49584175669,-15.7518046501,-22.3509545606,6.5991499105,0.177514899526,2.84918385022,15.2159589644,39.2405063291,27.5490332452,11.6914730839,17.8119349005,29.9381807477,14.8502624267,9.97939358257,7.00461208374,-6.5883740629,7.83254131797,22.933568664,21.4386364896,85.7142857143,0.0,21.9280363069,-0.577704914924,-0.836593646468,-0.754361071325,-59.6742153357,62.1260659582,90.7034994896,4.31824761315,1.0,14.0,17.5,0.5
2015-07-06,306.0,32600,MONDAY,JULY,-1.44927536232,0.327868852459,-3.01109350238,-17.2972972973,35.8333333333,-58.0976863753,-8.16901408451,38.7153228242,-2.28650213498,2.34204608114,-0.547010413794,313.6,342.49,-28.89,0.0400000000001,-0.02,-0.156666666667,310.95,312.761244697,-1.81124469663,0.395947536843,-0.507943210449,-0.580225541125,-13.6965633536,-20.9154513312,7.21888797758,0.619738067084,2.3152402595,11.6649137833,27.8481012658,29.5057263412,-1.65762507535,-11.3924050633,5.8700792878,3.56238698011,1.95669309593,12.0830590477,0.826194490906,-13.3490981592,-6.2129797599,2.7361924892,78.5714285714,14.2857142857,21.8778790782,-0.0501572287533,-0.75251227368,-0.577199573916,-99.7974285832,-40.1232132475,29.6310078835,-15.9422583841,-19.5,-20.5,0.0,-16.0
2015-07-07,309.0,50700,TUESDAY,JULY,0.980392156863,1.64473684211,-2.67716535433,-16.2601626016,55.5214723926,104.435483871,36.6576819407,41.0745238524,2.35920102819,5.14827108664,0.398313558099,313.0,341.31,-28.31,0.58,0.36,0.906666666667,309.45,310.575403988,-1.1254039884,0.685840708229,0.54052534437,-0.604887800592,-10.7315227776,-19.1938698667,8.46234708913,1.24345911155,2.04071207816,8.57756370485,35.4430379747,34.1772151899,1.26582278481,7.59493670886,14.0144665461,4.09975439259,4.6714888487,16.6075755272,7.50413459979,2.92344786016,-2.5931089811,-3.4043802072,71.4285714286,7.14285714286,20.9937463893,-0.884132688889,-1.51199483257,-0.988466793478,-45.9104452558,53.8869833275,75.8898360382,25.9381398232,-15.0,4.5,-2.0,2.0
2015-07-08,299.0,58300,WEDNESDAY,JULY,-3.23624595469,-3.7037037037,-3.0794165316,-18.5286103542,14.9901380671,142.916666667,38.4798099762,36.0875824635,-4.98694138889,-4.91424249568,-0.465090927581,311.3,339.88,-28.58,-0.27,0.35,0.856666666667,307.65,308.782304267,-1.13230426668,-0.00690027828301,1.07488796679,-0.547899491858,-10.7764244048,-17.5976743931,6.82124998825,-1.64109710089,0.222100077747,3.53947767829,10.8108108108,24.7006500171,-13.8898392063,-24.6322271639,-28.4296955183,-10.1768435102,-9.47656517277,-2.84838322813,-0.838234045825,-15.1556619911,-25.5813122902,-9.33860946435,64.2857142857,0.0,20.9954992644,0.00175287511729,-0.932537042525,-1.31043285901,-114.087759815,-68.1773145595,-54.4135444795,5.56494648935,-18.0,-3.0,-19.0,-1.0
2015-07-09,309.0,47500,THURSDAY,JULY,3.34448160535,0.980392156863,2.48756218905,-15.5737704918,-18.5248713551,45.7055214724,-48.5373781148,43.4779240767,7.39034161323,4.76260125254,9.78609487862,310.766666667,338.44,-27.6733333333,0.906666666667,1.21666666667,1.63,307.0,307.617982105,-0.617982104507,0.514322162173,1.19326259212,0.698265738323,-10.952315802,-16.3092138302,5.35689802817,-1.46435196008,-1.86198994942,1.60693196789,37.8378378378,28.0305622078,9.80727563006,27.027027027,9.98973657202,28.5355122564,3.32991219067,-1.47516413339,7.48614104629,23.6971148364,11.4649007054,21.0493712102,57.1428571429,14.2857142857,20.9971269342,0.00162766975177,-0.88075214402,-1.76750301924,-68.4331626215,45.6545971937,31.3642659617,81.9445522038,-6.5,11.5,13.0,10.0
2015-07-10,316.0,31800,FRIDAY,JULY,2.26537216828,2.26537216828,3.60655737705,-13.7789904502,-33.0526315789,-37.2781065089,-59.1259640103,48.0098524935,4.53192841677,6.93532864111,11.6365757505,311.2,337.12,-25.92,1.75333333333,2.39,2.95,306.85,306.370149299,0.479850700978,1.09783280548,1.60525468937,1.78315218716,-9.86548222251,-15.2416031361,5.37612091354,0.0192228853749,-3.08622617559,0.472473195459,56.7567567568,35.1351351351,21.6216216216,18.9189189189,21.3137187821,34.7787347787,7.10457292736,0.957919945262,17.7124678417,11.8143459916,20.3557988368,17.0662669371,50.0,7.14285714286,20.0278042719,-0.969322662238,-0.965942117369,-2.60258707994,28.9026915114,97.3358541329,74.8131367672,158.331127978,-1.5,5.0,13.5,18.0
2015-07-13,333.5,58900,MONDAY,JULY,5.53797468354,11.5384615385,9.70394736842,-7.8729281768,85.2201257862,1.02915951973,137.5,57.2403266075,9.23047411405,21.1527441441,21.3140738418,311.733333333,336.48,-24.7466666667,1.17333333333,3.83333333333,3.92333333333,309.35,307.56163898,1.78836101998,1.30851031901,2.92066528666,3.45429035275,-8.39179323893,-13.9107474038,5.51895416487,0.142833251326,-1.30229582338,-0.902680846107,87.5,60.6981981982,26.8018018018,30.7432432432,76.6891891892,66.0714285714,25.5630630631,35.9975481811,43.1285585355,5.18018018018,40.6916410081,22.9428700359,42.8571428571,100.0,19.6600948884,-0.367709383564,-1.33540437605,-2.8456463335,168.04541768,139.142726169,282.133177496,289.845698974,25.0,26.5,43.0,38.0
2015-07-14,342.5,66900,TUESDAY,JULY,2.69865067466,10.8414239482,10.305958132,-2.83687943262,13.5823429542,40.8421052632,178.75,61.0685131609,3.82818655341,17.5905890842,20.0666882018,312.966666667,336.15,-23.1833333333,1.56333333333,4.49,5.74666666667,313.45,310.638529061,2.81147093884,1.02310991885,3.42945304334,5.0186631723,-7.78260018918,-12.5649099704,4.78230978118,-0.736644383686,-0.574588246985,-1.81684012932,91.3461538462,78.5343035343,12.8118503119,3.84615384615,53.5083160083,52.105647517,17.8361053361,50.5037413265,50.9852702891,-13.98995149,3.00457468179,1.12037722797,35.7142857143,100.0,19.8295602707,0.169465382358,-1.16756666344,-2.09847603622,230.243368882,62.1979512011,298.676531503,289.917584217,41.0,16.0,47.5,40.0
2015-07-15,342.5,45800,WEDNESDAY,JULY,0.0,8.38607594937,11.9281045752,-0.724637681159,-31.5396113602,44.0251572327,40.490797546,61.0685131609,-7.1054273576e-15,13.0586606675,22.3531903368,314.666666667,335.86,-21.1933333333,1.99,4.72666666667,7.69666666667,317.2,313.463845373,3.7361546266,0.924683687761,3.25630392562,5.54739932322,-6.30973027804,-11.3190753276,5.00934504951,0.227035268332,-0.366775864028,-2.20954292807,91.3461538462,90.0641025641,1.28205128205,0.0,34.5893970894,63.4980525803,11.5297990298,54.928967429,60.5583762229,-11.5297990298,-20.3395703396,2.9396763574,28.5714285714,92.8571428571,19.6095891681,-0.219971102591,-0.418215103797,-2.26828991005,177.056238228,-53.187130654,148.153546716,276.853666811,37.5,-3.5,39.0,57.0
2015-07-16,357.0,74700,THURSDAY,JULY,4.23357664234,7.04647676162,15.5339805825,2.58620689655,63.1004366812,26.8251273345,47.3372781065,66.647793071,5.57927991008,9.40746646349,25.5732692187,317.433333333,336.08,-18.6466666667,2.54666666667,6.1,9.66333333333,322.5,317.632617702,4.8673822975,1.13122767091,3.07902127752,5.9927862859,-3.65155272108,-9.95436337328,6.30281065221,1.29346560269,0.783856487338,-2.15953643693,97.6377952756,93.443367656,4.19442761962,6.29164142944,10.1377952756,62.1947573009,3.37926509186,32.7451694578,59.2661524661,2.91237633757,-22.6073741822,2.92860483481,21.4285714286,100.0,20.2649627342,0.655373566052,0.604867845819,-0.728783655113,211.792663003,34.7364247755,43.7472453227,257.703108259,53.0,15.5,28.0,68.0
2015-07-17,359.5,53700,FRIDAY,JULY,0.700280112045,4.96350364964,20.2341137124,4.65793304221,-28.1124497992,-19.730941704,-7.89022298456,67.5122696309,0.864476559902,6.44375646998,31.4246871674,320.233333333,336.46,-16.2266666667,2.42,6.95666666667,12.3533333333,327.4,321.296740286,6.10325971363,1.23587741612,3.29178877479,7.23556398031,-0.967914519469,-8.64137252803,7.67345800856,1.37064735635,2.89114822738,0.852208020312,94.1605839416,94.3815110211,-0.220927079511,-3.47721133398,2.81443009545,83.3497731308,0.938143365151,15.8472074868,69.680861004,-4.41535469914,-13.0327773914,13.6689121268,14.2857142857,100.0,21.1326894971,0.867726762953,1.30312922641,0.137190232722,197.757390418,-14.0352725852,-32.4859784637,311.845150233,49.0,-4.0,8.0,67.0
2015-07-20,357.0,46300,MONDAY,JULY,-0.695410292072,4.23357664234,15.5339805825,8.34597875569,-13.7802607076,1.09170305677,-2.52631578947,65.6789444927,-1.83332513819,4.61043133179,22.201020416,323.466666667,336.57,-13.1033333333,3.12333333333,8.09,14.57,332.5,326.035645974,6.46435402644,0.361094312819,2.72819939985,7.08233613095,3.07649320416,-7.47926248895,10.5557556931,2.88229768455,5.54641064359,5.19885766494,90.5109489051,94.1031093741,-3.59216046899,-3.6496350365,-0.835204941044,52.6731110673,-0.278401647015,4.03900681,66.0725471663,-3.37123338948,-4.87421175104,-13.3994360991,7.14285714286,92.8571428571,21.7353160556,0.602626558431,2.12572688744,0.738189121402,154.156451585,-43.6009388331,-22.8997866428,222.589614206,51.0,2.0,13.5,57.5
2015-07-21,353.5,36900,TUESDAY,JULY,-0.980392156863,-0.980392156863,11.8670886076,9.78260869565,-20.3023758099,-50.6024096386,16.0377358491,63.0956785441,-2.58326594864,-3.55211452693,15.0858260506,326.933333333,336.45,-9.51666666667,3.58666666667,9.13,16.4033333333,336.95,330.604041422,6.34595857778,-0.118395448667,1.47857628028,5.8661078768,5.90981613324,-5.97221417618,11.8820303094,1.32627461632,5.57921965722,6.50590939588,85.0746268657,89.9153865708,-4.84075970512,-5.43632203944,-12.5631684099,28.3178701089,-4.18772280331,-3.52798108517,54.7802514357,-1.24859923613,-9.03518732475,-26.4623813267,0.0,85.7142857143,21.9845929364,0.249276880793,1.71963020218,1.95678866443,118.172097996,-35.9843535885,-93.6205650067,89.269406485,44.5,-6.5,-8.5,46.0
2015-07-22,351.5,22900,WEDNESDAY,JULY,-0.565770862801,-2.22531293463,5.39730134933,11.0584518167,-37.9403794038,-57.355679702,-61.1205432937,61.6045925905,-1.49108595361,-5.90767704044,4.36426598295,330.033333333,336.37,-6.33666666667,3.18,9.89,18.41,342.2,337.345873218,4.8541267823,-1.49183179548,-1.24913293132,3.06576576232,9.15300259006,-4.02224010651,13.1752426966,1.29321238714,5.50178468801,7.6562885317,82.0895522388,85.8917093365,-3.80215709772,-2.98507462687,-12.0710317028,-5.41044776119,-4.02367723427,-8.48980168459,25.1935111383,1.0386026074,-3.58123001821,-30.6039588995,28.5714285714,78.5714285714,21.6607149764,-0.323877959935,0.528025479289,2.00062008806,94.2832764505,-23.8888215459,-103.474113967,-73.7621412299,52.5,8.0,3.5,27.5
